hasCode	code	url
Yes	gradle-_-kotlin-dsl-samples.txt	https://github.com/gradle/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	Kotlin-_-kotlinx.serialization.txt	https://github.com/Kotlin/kotlinx.serialization/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	gotev-_-android-upload-service.txt	https://github.com/gotev/android-upload-service/blob/master/CODE_OF_CONDUCT.md
Yes	wordpress-mobile-_-WordPress-Android.txt	https://github.com/wordpress-mobile/WordPress-Android/blob/develop/CODE-OF-CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	corona-warn-app-_-cwa-app-android.txt	https://github.com/corona-warn-app/cwa-app-android/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	dropbox-_-Store.txt	https://github.com/dropbox/Store/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	CypherpunkArmory-_-UserLAnd.txt	https://github.com/CypherpunkArmory/UserLAnd/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	PatilShreyas-_-Foodium.txt	https://github.com/PatilShreyas/Foodium/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	http4k-_-http4k.txt	https://github.com/http4k/http4k/blob/master/CODE_OF_CONDUCT.md
Yes	mozilla-mobile-_-android-components.txt	https://github.com/mozilla-mobile/android-components/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	google-_-accompanist.txt	https://github.com/google/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	airbnb-_-paris.txt	https://github.com/airbnb/paris/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	stfalcon-studio-_-StfalconImageViewer.txt	https://github.com/stfalcon-studio/StfalconImageViewer/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	tasks-_-tasks.txt	https://github.com/tasks/tasks/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	Netflix-_-dgs-framework.txt	https://github.com/Netflix/dgs-framework/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	wikimedia-_-apps-android-wikipedia.txt	https://github.com/wikimedia/apps-android-wikipedia/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	AdevintaSpain-_-Barista.txt	https://github.com/AdevintaSpain/Barista/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	tachiyomiorg-_-tachiyomi-extensions.txt	https://github.com/tachiyomiorg/tachiyomi-extensions/blob/master/CODE_OF_CONDUCT.md
Yes	h4h13-_-RetroMusicPlayer.txt	https://github.com/h4h13/RetroMusicPlayer/blob/dev/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	Kotlin-_-kotlinx.html.txt	https://github.com/Kotlin/kotlinx.html/blob/master/CODE_OF_CONDUCT.md
Yes	JetBrains-_-idea-gitignore.txt	https://github.com/JetBrains/idea-gitignore/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	agoda-com-_-Kakao.txt	https://github.com/agoda-com/Kakao/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	ExpediaGroup-_-graphql-kotlin.txt	https://github.com/ExpediaGroup/graphql-kotlin/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	ahmedeltaher-_-MVVM-Kotlin-Android-Architecture.txt	https://github.com/ahmedeltaher/MVVM-Kotlin-Android-Architecture/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	home-assistant-_-android.txt	https://github.com/home-assistant/android/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	airbnb-_-Showkase.txt	https://github.com/airbnb/.github/blob/main/CODE_OF_CONDUCT.md
No	null	null
Yes	kotlin-orm-_-ktorm.txt	https://github.com/kotlin-orm/ktorm/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	infinum-_-android_dbinspector.txt	https://github.com/infinum/android_dbinspector/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	immuni-app-_-immuni-app-android.txt	https://github.com/immuni-app/immuni-app-android/blob/development/CODE_OF_CONDUCT.md
Yes	RocketChat-_-Rocket.Chat.Android.txt	https://github.com/RocketChat/Rocket.Chat.Android/blob/develop/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	Kotlin-_-kotlinx-datetime.txt	https://github.com/Kotlin/kotlinx-datetime/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	owntracks-_-android.txt	https://github.com/owntracks/android/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	burhanrashid52-_-YoutubeUX.txt	https://github.com/burhanrashid52/YoutubeUX/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	nihp-public-_-COVID-19-app-Android-BETA.txt	https://github.com/nihp-public/COVID-19-app-Android-BETA/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	AkshayChordiya-_-News.txt	https://github.com/AkshayChordiya/News/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	stripe-_-stripe-android.txt	https://github.com/stripe/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	JetBrains-_-kotless.txt	https://github.com/JetBrains/kotless/blob/master/CODE_OF_CONDUCT.md
Yes	JetBrains-_-intellij-platform-plugin-template.txt	https://github.com/JetBrains/intellij-platform-plugin-template/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	JetBrains-_-projector-server.txt	https://github.com/JetBrains/projector-server/blob/master/docs/CODE_OF_CONDUCT.md
No	null	null
Yes	MarkusAmshove-_-Kluent.txt	https://github.com/MarkusAmshove/Kluent/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	android-_-gradle-recipes.txt	https://github.com/android/gradle-recipes/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	natario1-_-ZoomLayout.txt	https://github.com/natario1/ZoomLayout/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	Karn-_-notify.txt	https://github.com/Karn/notify/blob/develop/.github/CODE_OF_CONDUCT.md
No	null	null
Yes	rock3r-_-deep-clean.txt	https://github.com/rock3r/deep-clean/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	google-_-ksp.txt	https://github.com/google/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	AdevintaSpain-_-Leku.txt	https://github.com/AdevintaSpain/Leku/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	mozilla-lockwise-_-lockwise-android.txt	https://github.com/mozilla-lockwise/lockwise-android/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	guardian-_-toolargetool.txt	https://github.com/guardian/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	PatilShreyas-_-NotyKT.txt	https://github.com/PatilShreyas/NotyKT/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	TheAlgorithms-_-Python.txt	https://github.com/TheAlgorithms/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pallets-_-flask.txt	https://github.com/pallets/flask/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	httpie-_-httpie.txt	https://github.com/httpie/httpie/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	ansible-_-ansible.txt	https://github.com/ansible/ansible/blob/devel/.github/CODE_OF_CONDUCT.md
Yes	scikit-learn-_-scikit-learn.txt	https://github.com/scikit-learn/scikit-learn/blob/main/CODE_OF_CONDUCT.md
Yes	huggingface-_-transformers.txt	https://github.com/huggingface/transformers/blob/master/CODE_OF_CONDUCT.md
Yes	psf-_-requests.txt	https://github.com/psf/requests/blob/master/.github/CODE_OF_CONDUCT.md
Yes	home-assistant-_-core.txt	https://github.com/home-assistant/core/blob/dev/CODE_OF_CONDUCT.md
No	null	null
Yes	scrapy-_-scrapy.txt	https://github.com/scrapy/scrapy/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	apache-_-superset.txt	https://github.com/apache/superset/blob/master/CODE_OF_CONDUCT.md
Yes	python-_-cpython.txt	https://github.com/python/cpython/blob/main/CODE_OF_CONDUCT.md
Yes	deepfakes-_-faceswap.txt	https://github.com/deepfakes/faceswap/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pandas-dev-_-pandas.txt	https://github.com/pandas-dev/pandas/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
Yes	certbot-_-certbot.txt	https://github.com/certbot/certbot/blob/master/CODE_OF_CONDUCT.md
Yes	getsentry-_-sentry.txt	https://github.com/getsentry/sentry/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	satwikkansal-_-wtfpython.txt	https://github.com/satwikkansal/wtfpython/blob/master/code-of-conduct.md
No	null	null
No	null	null
Yes	willmcgugan-_-rich.txt	https://github.com/willmcgugan/rich/blob/master/CODE_OF_CONDUCT.md
Yes	sherlock-project-_-sherlock.txt	https://github.com/sherlock-project/sherlock/blob/master/CODE_OF_CONDUCT.md
Yes	facebookresearch-_-Detectron.txt	https://github.com/facebookresearch/Detectron/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	ycm-core-_-YouCompleteMe.txt	https://github.com/ycm-core/YouCompleteMe/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	geekcomputers-_-Python.txt	https://github.com/geekcomputers/Python/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pypa-_-pipenv.txt	https://github.com/pypa/.github/blob/main/CODE_OF_CONDUCT.md
No	null	null
Yes	apache-_-airflow.txt	https://github.com/apache/airflow/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	encode-_-django-rest-framework.txt	https://github.com/encode/.github/blob/master/CODE_OF_CONDUCT.md
Yes	psf-_-black.txt	https://github.com/psf/black/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	sqlmapproject-_-sqlmap.txt	https://github.com/sqlmapproject/sqlmap/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	keon-_-algorithms.txt	https://github.com/keon/algorithms/blob/master/CODE_OF_CONDUCT.md
Yes	google-_-python-fire.txt	https://github.com/google/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	nicolargo-_-glances.txt	https://github.com/nicolargo/glances/blob/develop/CODE-OF-CONDUCT.md
Yes	tqdm-_-tqdm.txt	https://github.com/tqdm/tqdm/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	StevenBlack-_-hosts.txt	https://github.com/StevenBlack/hosts/blob/master/code_of_conduct.md
No	null	null
Yes	numpy-_-numpy.txt	https://github.com/numpy/numpy/blob/main/.github/CODE_OF_CONDUCT.md
No	null	null
Yes	OWASP-_-CheatSheetSeries.txt	https://github.com/OWASP/CheatSheetSeries/blob/master/CODE_OF_CONDUCT.md
Yes	microsoft-_-cascadia-code.txt	https://github.com/microsoft/cascadia-code/blob/main/CODE_OF_CONDUCT.md
No	null	null
Yes	facebookresearch-_-detectron2.txt	https://github.com/facebookresearch/detectron2/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	instillai-_-TensorFlow-Course.txt	https://github.com/instillai/TensorFlow-Course/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	bokeh-_-bokeh.txt	https://github.com/bokeh/bokeh/blob/branch-2.4/CODE_OF_CONDUCT.md
Yes	PaddlePaddle-_-Paddle.txt	https://github.com/PaddlePaddle/Paddle/blob/develop/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	python-poetry-_-poetry.txt	https://github.com/python-poetry/poetry/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	open-mmlab-_-mmdetection.txt	https://github.com/open-mmlab/mmdetection/blob/master/.github/CODE_OF_CONDUCT.md
Yes	python-telegram-bot-_-python-telegram-bot.txt	https://github.com/python-telegram-bot/python-telegram-bot/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	spotify-_-luigi.txt	https://github.com/spotify/.github/blob/master/CODE_OF_CONDUCT
Yes	plotly-_-dash.txt	https://github.com/plotly/dash/blob/dev/CODE_OF_CONDUCT.md
Yes	cookiecutter-_-cookiecutter.txt	https://github.com/cookiecutter/cookiecutter/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	streamlit-_-streamlit.txt	https://github.com/streamlit/streamlit/blob/develop/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	matplotlib-_-matplotlib.txt	https://github.com/matplotlib/matplotlib/blob/master/CODE_OF_CONDUCT.md
Yes	zulip-_-zulip.txt	https://github.com/zulip/zulip/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	PyTorchLightning-_-pytorch-lightning.txt	https://github.com/PyTorchLightning/pytorch-lightning/blob/master/.github/CODE_OF_CONDUCT.md
No	null	null
Yes	kivy-_-kivy.txt	https://github.com/kivy/kivy/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
Yes	timgrossmann-_-InstaPy.txt	https://github.com/timgrossmann/InstaPy/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	facebook-_-prophet.txt	https://github.com/facebook/prophet/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	google-_-jax.txt	https://github.com/google/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	rsms-_-inter.txt	https://github.com/rsms/inter/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pytorch-_-fairseq.txt	https://github.com/pytorch/fairseq/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	psf-_-requests-html.txt	https://github.com/psf/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	saltstack-_-salt.txt	https://github.com/saltstack/salt/blob/master/CODE_OF_CONDUCT.md
Yes	google-_-yapf.txt	https://github.com/google/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	RasaHQ-_-rasa.txt	https://github.com/RasaHQ/rasa/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	horovod-_-horovod.txt	https://github.com/horovod/horovod/blob/master/CODE_OF_CONDUCT.md
Yes	aio-libs-_-aiohttp.txt	https://github.com/aio-libs/aiohttp/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	mirumee-_-saleor.txt	https://github.com/mirumee/saleor/blob/master/.github/CODE_OF_CONDUCT.md
Yes	aws-_-aws-cli.txt	https://github.com/aws/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pallets-_-click.txt	https://github.com/pallets/click/blob/master/CODE_OF_CONDUCT.md
Yes	python-_-mypy.txt	https://github.com/python/.github/blob/master/CODE_OF_CONDUCT.md
Yes	wagtail-_-wagtail.txt	https://github.com/wagtail/wagtail/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	flairNLP-_-flair.txt	https://github.com/flairNLP/flair/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
Yes	mail-in-a-box-_-mailinabox.txt	https://github.com/mail-in-a-box/mailinabox/blob/main/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	wifiphisher-_-wifiphisher.txt	https://github.com/wifiphisher/wifiphisher/blob/master/CODE_OF_CONDUCT.md
Yes	d2l-ai-_-d2l-en.txt	https://github.com/d2l-ai/d2l-en/blob/master/CODE_OF_CONDUCT.md
Yes	ddbourgin-_-numpy-ml.txt	https://github.com/ddbourgin/numpy-ml/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	microsoft-_-recommenders.txt	https://github.com/microsoft/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
Yes	ansible-_-awx.txt	https://github.com/ansible/awx/blob/devel/.github/CODE_OF_CONDUCT.md
No	null	null
Yes	microsoft-_-nni.txt	https://github.com/microsoft/.github/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
Yes	plotly-_-plotly.py.txt	https://github.com/plotly/plotly.py/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	ArchiveBox-_-ArchiveBox.txt	https://github.com/ArchiveBox/ArchiveBox/blob/dev/.github/CODE_OF_CONDUCT.md
Yes	asciinema-_-asciinema.txt	https://github.com/asciinema/asciinema/blob/develop/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
No	null	null
Yes	pytorch-_-vision.txt	https://github.com/pytorch/vision/blob/master/CODE_OF_CONDUCT.md
No	null	null
No	null	null
No	null	null
